"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia1","localidadMayusculas","codProv","factorPonderacion"
"RT @radio_sucre: Ingreso de camar<f3>n ecuatoriano a Brasil con nueva<U+00A0>traba https://t.co/FJSF1Edi8b https://t.co/Ix6NIoCoQE",FALSE,0,NA,2017-07-11 00:00:00,FALSE,NA,884758647267631104,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IdrovoWil",3,TRUE,FALSE,NA,NA,"Ingreso de camar<f3>n ecuatoriano a Brasil con nueva<U+00A0>traba","Ingresodecamar<f3>necuatorianoaBrasilconnuevatraba",10027,7611,11255,1036,NA,7.34555984555985,NA,"25",0
"Inicia 2 T  @BarcelonaBSC  2-0 @FuerzAmarillaSC
#FutbolEcuatorianoPorSucre",FALSE,0,NA,2017-07-22 01:51:07,FALSE,NA,888577111799324672,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia  T  BarcelonaBSC   FuerzAmarillaSC
FutbolEcuatorianoPorSucre","IniciaTBarcelonaBSCFuerzAmarillaSCFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia 1 T  @BarcelonaBSC  vs @FuerzAmarillaSC
#FutbolEcuatorianoPorSucre",FALSE,0,NA,2017-07-22 00:47:01,FALSE,NA,888560980413698048,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia  T  BarcelonaBSC  vs FuerzAmarillaSC
FutbolEcuatorianoPorSucre","IniciaTBarcelonaBSCvsFuerzAmarillaSCFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia 2T  @CSEmelec   0-0  @elnacionalec
#FutbolEcuatorianoPorSucre",FALSE,0,NA,2017-07-16 22:38:51,FALSE,NA,886716788158943232,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia T  CSEmelec     elnacionalec
FutbolEcuatorianoPorSucre","IniciaTCSEmelecelnacionalecFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia 1T  @CSEmelec   0-0  @elnacionalec
#FutbolEcuatortianoPorSucre",FALSE,0,NA,2017-07-16 21:34:14,FALSE,NA,886700526817202176,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia T  CSEmelec     elnacionalec
FutbolEcuatortianoPorSucre","IniciaTCSEmelecelnacionalecFutbolEcuatortianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia  2T  @GuayaquilCityFC  1-0 @CSEmelec 
#FutbolEcuatorianoPorSucre",FALSE,0,NA,2017-07-22 02:01:05,FALSE,NA,888579623373635584,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",1,FALSE,FALSE,NA,NA,"Inicia  T  GuayaquilCityFC   CSEmelec 
FutbolEcuatorianoPorSucre","IniciaTGuayaquilCityFCCSEmelecFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia 1 T  @GuayaquilCityFC  vs   @CSEmelec 
#FutbolEcuatorianoPorSucre",FALSE,0,NA,2017-07-22 00:59:34,FALSE,NA,888564142399008768,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia  T  GuayaquilCityFC  vs   CSEmelec 
FutbolEcuatorianoPorSucre","IniciaTGuayaquilCityFCvsCSEmelecFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia 2T  @Macara  1-0  @BarcelonaBSC  
#FutbolEcuatortianoPorSucre",FALSE,0,NA,2017-07-16 18:04:41,FALSE,NA,886647794433445888,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia T  Macara    BarcelonaBSC  
FutbolEcuatortianoPorSucre","IniciaTMacaraBarcelonaBSCFutbolEcuatortianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia 1t @Macara_Oficial  vs  @BarcelonaBSC  
#FutbolEcuatorianoPorSucre",FALSE,1,NA,2017-07-16 17:00:32,FALSE,NA,886631648871276544,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia t Macaraficial  vs  BarcelonaBSC  
FutbolEcuatorianoPorSucre","IniciatMacaraficialvsBarcelonaBSCFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia 2T  @UCatolicaEC 0-1 @IDV_EC
#FutbolecuatorianoPorSucre",FALSE,0,NA,2017-07-15 18:06:44,FALSE,NA,886285920328192000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia T  UCatolicaEC  IDVC
FutbolecuatorianoPorSucre","IniciaTUCatolicaECIDVCFutbolecuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"Inicia @UCatolicaEC vs @IDV_EC 
#FutbolEcuatorianoPorSucre",FALSE,0,NA,2017-07-15 17:02:37,FALSE,NA,886269783032958976,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"Inicia UCatolicaEC vs IDVC 
FutbolEcuatorianoPorSucre","IniciaUCatolicaECvsIDVCFutbolEcuatorianoPorSucre",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"RT @radio_sucre: Inmueble en B<e9>lgica no ser<e1> la residencia de Rafael<U+00A0>Correa https://t.co/s5L6jCbpem",FALSE,0,NA,2017-07-11 00:00:00,FALSE,NA,884758791488761856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IdrovoWil",1,TRUE,FALSE,NA,NA,"Inmueble en B<e9>lgica no ser<e1> la residencia de Rafael<U+00A0>Correa","InmuebleenB<e9>lgicanoser<e1>laresidenciadeRafaelCorrea",10027,7611,11255,1036,NA,7.34555984555985,NA,"25",0
"Interact<fa>a @RadioMorena @ucsgradio @radio_sucre @PJimenezN @PAPAViche1 con Andr<e9>s Moreno, gerente general CNT.<U+0085> https://t.co/oJPgn0vIby",FALSE,0,NA,2017-07-14 14:34:24,TRUE,NA,885870096157204480,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CARLOSHIDALGOM1",0,FALSE,FALSE,NA,NA,"Interact<fa>a RadioMorena ucsgradio radioucre PJimenezN PAPAViche con Andr<e9>s Morenogerente general CNT","Interact<fa>aRadioMorenaucsgradioradioucrePJimenezNPAPAVicheconAndr<e9>sMorenogerentegeneralCNT",1056,1119,32,1370,"Guayaquil, Ecuador",0.816788321167883,"GUAYAQUIL, ECUADOR","9",0
"Ir<e1>n amenaz<f3> con atacar bases norteamericanas si EEUU impone nuevas sanciones contra el<U+0085> https://t.co/C7mZO9jk3d https://t.co/13aMrmRmm1",FALSE,0,NA,2017-07-18 12:51:02,FALSE,NA,887293633531138048,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","radio_sucre",2,FALSE,FALSE,NA,NA,"Ir<e1>n amenaz<f3> con atacar bases norteamericanas si EEUU impone nuevas sanciones contra el<U+0085>","Ir<e1>namenaz<f3>conatacarbasesnorteamericanassiEEUUimponenuevassancionescontrael<U+0085>",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"RT @FutGooolEc: Iv<e1>n Hurtado Presidente de AFE, sobre lo ocurrido con @ClanJuvenilCD.

V<ed>deo @Radio_Sucre https://t.co/WLMX5VdYDf",FALSE,0,NA,2017-07-10 00:00:00,FALSE,NA,884517301030187008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FutbolActual247",1,TRUE,FALSE,NA,NA,"Iv<e1>n Hurtado Presidente de AFEsobre lo ocurrido con ClanJuvenilCD
V<ed>deo Radioucre","Iv<e1>nHurtadoPresidentedeAFEsobreloocurridoconClanJuvenilCDV<ed>deoRadioucre",112595,1064,61670,292,"<U+26BD> <U+26BD> <U+26BD>",3.64383561643836,"<U+26BD> <U+26BD> <U+26BD>","25",0
"@jacob2627 @jaimenebotsaadi @Malecon2000Gye @RadioHuancavilk @RadioMorena @ecuadorenvivo @forever925 @Expresoec<U+0085> https://t.co/ZofMibJhxb",FALSE,0,"jacob2627",2017-07-07 00:00:00,TRUE,883132245233590272,883373109021200384,59604266,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marisabelm",0,FALSE,FALSE,NA,NA,"jacob jaimenebotsaadi MaleconGye RadioHuancavilk RadioMorena ecuadorenvivo forever Expresoec<U+0085>","jacobjaimenebotsaadiMaleconGyeRadioHuancavilkRadioMorenaecuadorenvivoforeverExpresoec<U+0085>",45147,2132,12080,610,"En el Interregno.",3.49508196721311,"EN EL INTERREGNO.","25",0
"Jacob Murillo convocado @FEFecuador

""Tratar<e9> de aprovechar al m<e1>ximo mi estad<ed>a, demostrare porque he sido tomado<U+0085> https://t.co/JIdlpwBI77",FALSE,2,NA,2017-07-22 18:25:33,TRUE,NA,888827371893256192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FutGooolEc",1,FALSE,FALSE,NA,NA,"Jacob Murillo convocado FEFecuador

ratar<e9> de aprovechar al m<e1>ximo mi estad<ed>ademostrare porque he sido tomado<U+0085>","JacobMurilloconvocadoFEFecuadorratar<e9>deaprovecharalm<e1>ximomiestad<ed>ademostrareporquehesidotomado<U+0085>",40540,8614,1444,449,"Ecuador",19.1870824053452,"ECUADOR","25",0
"@jaimenebotsaadi @Malecon2000Gye @RadioHuancavilk @RadioMorena @ecuadorenvivo @forever925 @Expresoec @radiocentroec<U+0085> https://t.co/hNRnIU7Evm",FALSE,0,"jaimenebotsaadi",2017-07-08 00:00:00,TRUE,883113243362906112,883651010006331392,24776620,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maquitocabello",0,FALSE,FALSE,NA,NA,"jaimenebotsaadi MaleconGye RadioHuancavilk RadioMorena ecuadorenvivo forever Expresoec radiocentroec<U+0085>","jaimenebotsaadiMaleconGyeRadioHuancavilkRadioMorenaecuadorenvivoforeverExpresoecradiocentroec<U+0085>",418,51,1341,614,"Guayaquil-Ecuador",0.0830618892508143,"GUAYAQUIL-ECUADOR","9",0
"@jaimenebotsaadi @RadioMorena @radiocentroec @radioi99 @forever925 @radio_sucre @RadioHuancavilk @Caravana750<U+0085> https://t.co/WT0JsBHvC1",FALSE,0,"jaimenebotsaadi",2017-07-19 19:59:45,TRUE,887646035274813440,887763912086704128,24776620,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1_lideres",0,FALSE,FALSE,NA,NA,"jaimenebotsaadi RadioMorena radiocentroec radioi forever radioucre RadioHuancavilk Caravana<U+0085>","jaimenebotsaadiRadioMorenaradiocentroecradioiforeverradioucreRadioHuancavilkCaravana<U+0085>",145,13,139,110,NA,0.118181818181818,NA,"25",0
"@jaimenebotsaadi @radio_sucre antes de poner internet y crear sitios tur<ed>sticos Primero que se encargue de acabar c<U+0085> https://t.co/Q5NtPczGNf",FALSE,0,"jaimenebotsaadi",2017-07-04 00:00:00,TRUE,880095876391292928,882308790955237376,24776620,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","allexxa10",0,FALSE,FALSE,NA,NA,"jaimenebotsaadi radioucre antes de poner internet y crear sitios tur<ed>sticos Primero que se encargue de acabar c<U+0085>","jaimenebotsaadiradioucreantesdeponerinternetycrearsitiostur<ed>sticosPrimeroqueseencarguedeacabarc<U+0085>",197,22,96,153,NA,0.143790849673203,NA,"25",0
"@jaimenebotsaadi @Tropicana_ec @RadioHuancavilk @radioi99 @RadioMorena @radiocentroec @radio_sucre @Caravana750<U+0085> https://t.co/SQ79N0hchr",FALSE,0,"jaimenebotsaadi",2017-07-05 00:00:00,TRUE,882575616490471424,882579574550298624,24776620,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielPeraltaZ",0,FALSE,FALSE,NA,NA,"jaimenebotsaadi Tropicanac RadioHuancavilk radioi RadioMorena radiocentroec radioucre Caravana<U+0085>","jaimenebotsaadiTropicanacRadioHuancavilkradioiRadioMorenaradiocentroecradioucreCaravana<U+0085>",4917,149,517,99,"Guayaquil-Ecuador",1.5050505050505,"GUAYAQUIL-ECUADOR","9",0
"@JeanOrtega4 @radio_sucre Abrazooooo colega!!",FALSE,1,"JeanOrtega4",2017-07-18 05:38:19,FALSE,887137547352240128,887184738179567616,233554879,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damifrascarelli",0,FALSE,FALSE,NA,NA,"JeanOrtega radioucre Abrazooooo colega","JeanOrtegaradioucreAbrazooooocolega",4815,11380,6932,517,NA,22.0174081237911,NA,"25",0
"@Jennifer_VPita @DavichoSilva @pepegutierrez89 @jamolestina @lachinamoreno @radio_sucre @ZonaMegaRadioTV @Elitap<U+0085> https://t.co/5sxVtAklYe",FALSE,0,"Jennifer_VPita",2017-07-10 00:00:00,TRUE,884546519214563328,884592154500354048,259093440,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivan_abadakd",0,FALSE,FALSE,NA,NA,"JenniferPita DavichoSilva pepegutierrez jamolestina lachinamoreno radioucre ZonaMegaRadioTV Elitap<U+0085>","JenniferPitaDavichoSilvapepegutierrezjamolestinalachinamorenoradioucreZonaMegaRadioTVElitap<U+0085>",509,4,65,12,"Quito, Ecuador",0.333333333333333,"QUITO, ECUADOR","17",0
"@Jennifer_VPita @Elitap @pepegutierrez89 @jamolestina @lachinamoreno @radio_sucre @ZonaMegaRadioTV @DavichoSilva<U+0085> https://t.co/2gCdF8fA11",FALSE,0,"Jennifer_VPita",2017-07-10 00:00:00,TRUE,884546519214563328,884563413761916928,259093440,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Csoria77",0,FALSE,FALSE,NA,NA,"JenniferPita Elitap pepegutierrez jamolestina lachinamoreno radioucre ZonaMegaRadioTV DavichoSilva<U+0085>","JenniferPitaElitappepegutierrezjamolestinalachinamorenoradioucreZonaMegaRadioTVDavichoSilva<U+0085>",665,25,313,97,NA,0.257731958762887,NA,"25",0
"@Jennifer_VPita @pepegutierrez89 @jamolestina @lachinamoreno @radio_sucre @ZonaMegaRadioTV @DavichoSilva @Elitap<U+0085> https://t.co/Gu4VOu2jAD",FALSE,2,"Jennifer_VPita",2017-07-10 00:00:00,TRUE,884546519214563328,884575112246251520,259093440,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rubenpaul74",1,FALSE,FALSE,NA,NA,"JenniferPita pepegutierrez jamolestina lachinamoreno radioucre ZonaMegaRadioTV DavichoSilva Elitap<U+0085>","JenniferPitapepegutierrezjamolestinalachinamorenoradioucreZonaMegaRadioTVDavichoSilvaElitap<U+0085>",6080,201,487,883,"Guayaquil - Ecuador",0.228929384965831,"GUAYAQUIL - ECUADOR","9",0
"@Jennifer_VPita @sol_deportiva @pepegutierrez89 @jamolestina @lachinamoreno @radio_sucre @ZonaMegaRadioTV<U+0085> https://t.co/xQEZuTEE4V",FALSE,1,"Jennifer_VPita",2017-07-10 00:00:00,TRUE,884546519214563328,884548758599585792,259093440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carrovarr",0,FALSE,FALSE,NA,NA,"JenniferPita soleportiva pepegutierrez jamolestina lachinamoreno radioucre ZonaMegaRadioTV<U+0085>","JenniferPitasoleportivapepegutierrezjamolestinalachinamorenoradioucreZonaMegaRadioTV<U+0085>",1054,113,218,274,"ecuador",0.412408759124088,"ECUADOR","25",0
"J. F. Cevallos: A los due<f1>os de Palcos que tienen tarjetas anteriores a esta Administraci<f3>n les decimos que no sirven,daremos nuevas.",FALSE,0,NA,2017-07-19 15:46:34,FALSE,NA,887700198448910336,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosA los due<f1>os de Palcos que tienen tarjetas anteriores a esta Administraci<f3>n les decimos que no sirvenaremos nuevas.","JFCevallosAlosdue<f1>osdePalcosquetienentarjetasanterioresaestaAdministraci<f3>nlesdecimosquenosirvenaremosnuevas.",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Ante el pedido de Casquete, porque quiere jugar y aqu<ed> no va a tener oportunidad, hemos querido que vaya a otro equipo.",FALSE,0,NA,2017-07-19 15:19:04,FALSE,NA,887693277952188416,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",1,FALSE,FALSE,NA,NA,"JFCevallosAnte el pedido de Casqueteporque quiere jugar y aqu<ed> no va a tener oportunidadhemos querido que vaya a otro equipo.","JFCevallosAnteelpedidodeCasqueteporquequierejugaryaqu<ed>novaateneroportunidadhemosqueridoquevayaaotroequipo.",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Con Moconsa todos los arreglos que se han hecho han sido por iniciativa de Barcelona.
#SucreDeportes",FALSE,0,NA,2017-07-19 15:40:14,FALSE,NA,887698605758439424,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosCon Moconsa todos los arreglos que se han hecho han sido por iniciativa de BarcelonaSucreDeportes","JFCevallosConMoconsatodoslosarreglosquesehanhechohansidoporiniciativadeBarcelonaSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F,. Cevallos: Cuando quieran conocer el sueldo que gana D<ed>az Yo se los puedo mostrar pero no es real lo que se ha dicho sobre su sueldo.",FALSE,0,NA,2017-07-19 15:18:16,FALSE,NA,887693073958023168,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JF CevallosCuando quieran conocer el sueldo que gana D<ed>az Yo se los puedo mostrar pero no es real lo que se ha dicho sobre su sueldo.","JFCevallosCuandoquieranconocerelsueldoqueganaD<ed>azYoselospuedomostrarperonoesrealloquesehadichosobresusueldo.",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Fui a hablar con directivos de Boca para pagar, me dijeron Uds. no son como los otros Esos se fueron por la puerta de atr<e1>s.",FALSE,1,NA,2017-07-19 15:30:22,FALSE,NA,887696119853187072,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",4,FALSE,FALSE,NA,NA,"JFCevallosFui a hablar con directivos de Boca para pagarme dijeron Udsno son como los otros Esos se fueron por la puerta de atr<e1>s.","JFCevallosFuiahablarcondirectivosdeBocaparapagarmedijeronUdsnosoncomolosotrosEsossefueronporlapuertadeatr<e1>s.",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Increible que al otro d<ed>a de recibir el estadio nos vinieron a cortar la luz y no por culpa nuestra, sino de Ellos.",FALSE,0,NA,2017-07-19 15:38:34,FALSE,NA,887698185975730176,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosIncreible que al otro d<ed>a de recibir el estadio nos vinieron a cortar la luz y no por culpa nuestrasino de Ellos.","JFCevallosIncreiblequealotrod<ed>aderecibirelestadionosvinieronacortarlaluzynoporculpanuestrasinodeEllos.",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Jos<e9> Gabriel ha sido pedido por un gran equipo y duele pero se va a labrar su propio futuro y eso me llena de orgullo",FALSE,0,NA,2017-07-19 15:25:09,FALSE,NA,887694808088801280,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",1,FALSE,FALSE,NA,NA,"JFCevallosJos<e9> Gabriel ha sido pedido por un gran equipo y duele pero se va a labrar su propio futuro y eso me llena de orgullo","JFCevallosJos<e9>Gabrielhasidopedidoporungranequipoydueleperosevaalabrarsupropiofuturoyesomellenadeorgullo",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: La Asamblea Extraordinaria de socios la haremos en el mes de Septiembre dios mediante
#SucreDeportes",FALSE,0,NA,2017-07-19 15:26:07,FALSE,NA,887695051597516800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosLa Asamblea Extraordinaria de socios la haremos en el mes de Septiembre dios mediante
SucreDeportes","JFCevallosLaAsambleaExtraordinariadesocioslaharemosenelmesdeSeptiembrediosmedianteSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: La inversi<f3>n que estamos haciendo es bastante elevada, casi 4 millones de d<f3>lares,pero ahi vamos, gestionando d<ed>a a d<ed>a.",FALSE,0,NA,2017-07-19 15:23:35,FALSE,NA,887694412234575872,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosLa inversi<f3>n que estamos haciendo es bastante elevadacasi  millones de d<f3>laresero ahi vamosgestionando d<ed>a a d<ed>a.","JFCevallosLainversi<f3>nqueestamoshaciendoesbastanteelevadacasimillonesded<f3>lareseroahivamosgestionandod<ed>aad<ed>a.",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: La responsabilidad laboral es de Moconsa, ellos tienen que liquidar y cumplir la ley sencillamente.
#SucreDeportes",FALSE,0,NA,2017-07-19 15:41:18,FALSE,NA,887698873367633920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosLa responsabilidad laboral es de Moconsaellos tienen que liquidar y cumplir la ley sencillamenteSucreDeportes","JFCevallosLaresponsabilidadlaboralesdeMoconsaellostienenqueliquidarycumplirlaleysencillamenteSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Nos acusan de ser malos administradores, pero estamos demostrando lo contrario, les aseguramos que va a haber un cambio.",FALSE,0,NA,2017-07-19 15:43:02,FALSE,NA,887699310611226624,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosNos acusan de ser malos administradorespero estamos demostrando lo contrarioles aseguramos que va a haber un cambio.","JFCevallosNosacusandesermalosadministradoresperoestamosdemostrandolocontrariolesaseguramosquevaahaberuncambio.",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Nosotros dejamos una base pese a los 19 jugadores que se fueron y esa base viene de abajo y tienen jerarqu<ed>a.
#SucreDeportes",FALSE,0,NA,2017-07-19 15:27:40,FALSE,NA,887695442401783808,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosNosotros dejamos una base pese a los  jugadores que se fueron y esa base viene de abajo y tienen jerarqu<ed>aSucreDeportes","JFCevallosNosotrosdejamosunabasepesealosjugadoresquesefueronyesabasevienedeabajoytienenjerarqu<ed>aSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Soy el <fa>nico responsable de lo que pasa en Barcelona, para bien o para mal, soy el responsable.
#SucreDeportes",FALSE,0,NA,2017-07-19 15:19:45,FALSE,NA,887693450270973952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosSoy el <fa>nico responsable de lo que pasa en Barcelonapara bien o para malsoy el responsableSucreDeportes","JFCevallosSoyel<fa>nicoresponsabledeloquepasaenBarcelonaparabienoparamalsoyelresponsableSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"J. F. Cevallos: Trataremos de conseguir recursos para construir ba<f1>os en la general sur y tener mejores instalaciones.
#SucreDeportes",FALSE,0,NA,2017-07-19 15:17:12,FALSE,NA,887692806529183744,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radio_sucre",0,FALSE,FALSE,NA,NA,"JFCevallosTrataremos de conseguir recursos para construir ba<f1>os en la general sur y tener mejores instalacionesSucreDeportes","JFCevallosTrataremosdeconseguirrecursosparaconstruirba<f1>osenlageneralsurytenermejoresinstalacionesSucreDeportes",63093,54313,70,714,"Guayaquil - Ecuador",76.1809256661992,"GUAYAQUIL - ECUADOR","9",0
"RT @radio_sucre: Jhon Chancellor: Agradecimiento a toda la gente de Manta y a los hinchas por la gran confianza que me dieron.
#SucreDeport<U+0085>",FALSE,0,NA,2017-07-03 00:00:00,FALSE,NA,882074058157948928,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChancellorNews",1,TRUE,FALSE,NA,NA,"Jhon ChancellorAgradecimiento a toda la gente de Manta y a los hinchas por la gran confianza que me dieronSucreDeport<U+0085>","JhonChancellorAgradecimientoatodalagentedeMantayaloshinchasporlagranconfianzaquemedieronSucreDeport<U+0085>",2407,300,113,82,"Venezuela",3.65853658536585,"VENEZUELA","25",0
