"n";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"localidad"
"352";"RT @paramedicoamdr: @turcacat @AlexGabriel_V Felicitaciones @AlexGabriel_V excelente talento un goce cuando estabas en @CanelaRadioEc";FALSE;0;NA;2017-07-16 04:34:34;FALSE;NA;"886443921114632197";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"AlexGabriel_V";1;TRUE;FALSE;NA;NA;"Guayaquil, Ecuador"
"353";"@turcacat @AlexGabriel_V Felicitaciones @AlexGabriel_V excelente talento un goce cuando estabas en @CanelaRadioEc";FALSE;1;"turcacat";2017-07-16 04:20:18;FALSE;"885258022825730048";"886440330492604416";"266801190";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"paramedicoamdr";1;FALSE;FALSE;NA;NA;""
"354";"@CanelaRadioEc Quiero ganar <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>";FALSE;0;"paola30793194";2017-07-16 04:02:56;FALSE;"886376414353788928";"886435959713259520";"886258468872761344";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"paola30793194";0;FALSE;FALSE;NA;NA;""
"355";"RT @paola30793194: @CanelaRadioEc  ganar entradas del circo gasca @gascaCanelaRadioEC";FALSE;0;NA;2017-07-16 02:52:30;FALSE;NA;"886418233170984960";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"356";"RT @alfrdron: @CanelaRadioEc , #EnergíaCuántica excelentísimo programa.";FALSE;0;NA;2017-07-16 02:52:27;FALSE;NA;"886418219531153410";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"357";"RT @cisarivera: #AkiCasual @Emersonmorocho @srtalauraec @Pepetoala @CanelaRadioEc esperando con ansias y en familia este #TalkShow https://…";FALSE;0;NA;2017-07-16 02:52:24;FALSE;NA;"886418210387619840";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"358";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/qrmnGKUG1U";FALSE;0;NA;2017-07-16 01:31:22;FALSE;NA;"886397816331018240";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Patrici65631823";1;TRUE;FALSE;NA;NA;""
"359";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/zHYzE2WOyv";FALSE;0;NA;2017-07-16 01:30:50;FALSE;NA;"886397680414580736";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Patrici65631823";1;TRUE;FALSE;NA;NA;""
"360";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/tusK14Eg1V";FALSE;0;NA;2017-07-16 01:30:41;FALSE;NA;"886397644406390784";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Patrici65631823";2;TRUE;FALSE;NA;NA;""
"361";"#AkiCasual @Emersonmorocho @srtalauraec @Pepetoala @CanelaRadioEc esperando con ansias y en familia este #TalkShow https://t.co/qfmdDAvtaO";FALSE;3;NA;2017-07-16 01:02:44;FALSE;NA;"886390610357350402";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"cisarivera";1;FALSE;FALSE;NA;NA;"Ecuador"
"362";"@CanelaRadioEc , #EnergíaCuántica excelentísimo programa.";FALSE;0;"CanelaRadioEc";2017-07-16 00:36:47;FALSE;NA;"886384080929083392";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"alfrdron";1;FALSE;FALSE;NA;NA;"Guayaquil, Ecuador"
"363";"@CanelaRadioEc  ganar entradas del circo gasca @gascaCanelaRadioEC";FALSE;0;"CanelaRadioEc";2017-07-16 00:06:19;FALSE;NA;"886376414353788928";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"paola30793194";1;FALSE;FALSE;NA;NA;""
"364";"@CanelaRadioEc entrada circo hermanos gasca";FALSE;0;"CanelaRadioEc";2017-07-16 00:03:43;FALSE;NA;"886375759253835777";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"paola30793194";0;FALSE;FALSE;NA;NA;""
"365";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 21:33:54;FALSE;NA;"886338055061286912";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"javycondor";16;TRUE;FALSE;NA;NA;""
"366";"RT @kev_church: Este 10 de agosto únete a este FAN ACTION 
#DaddyEnQuito
@DYARMY_EQUADOR
@CanelaRadioEc 
@daddy_yankee https://t.co/qs0Wwd0…";FALSE;0;NA;2017-07-15 20:35:57;FALSE;NA;"886323471776698368";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Nanda_DYARMY";1;TRUE;FALSE;NA;NA;"Ecuador"
"367";"https://t.co/WyYcHuEInY";FALSE;0;NA;2017-07-15 20:30:57;FALSE;NA;"886322211967180801";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Arawyluis";0;FALSE;FALSE;NA;NA;""
"368";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/m39zVPrfDi";FALSE;0;NA;2017-07-15 19:25:48;FALSE;NA;"886305819784097792";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"LualneNelson";3;TRUE;FALSE;NA;NA;"Asturias, Principado de Asturias"
"369";"@CanelaRadioEc @daddy_yankee #DaddyEnQuito #daddyyankee";FALSE;0;"CanelaRadioEc";2017-07-15 18:34:40;FALSE;NA;"886292950229143556";"2411790656";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Milo_mdi";0;FALSE;FALSE;NA;NA;"El inca city "
"370";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/IsdKX1mxDb";FALSE;0;NA;2017-07-15 18:27:47;FALSE;NA;"886291216966569984";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"miguelguamanes";17;TRUE;FALSE;NA;NA;""
"371";"@CanelaRadioEc Quiero ir al Circo. Agradezco su gentileza y colaboración";FALSE;0;"CanelaRadioEc";2017-07-15 18:16:27;FALSE;NA;"886288365917786112";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"macoalt";0;FALSE;FALSE;NA;NA;""
"372";"@CanelaRadioEc cómo se sabe quien ganó las entradas al circo gasca";FALSE;0;"CanelaRadioEc";2017-07-15 18:05:50;FALSE;NA;"886285693424676866";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"paola30793194";0;FALSE;FALSE;NA;NA;""
"373";"RT @arcentalesmanu: @LoroHomero @AsambleaEcuador Semanas atrás lo dijo en la <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>, no recibir el <ed><U+00A0><U+00BD><ed><U+00B3><U+00B1>; pero si los otros no reciben, hay si es no…";FALSE;0;NA;2017-07-15 18:00:58;FALSE;NA;"886284470478917633";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"carlosalomoto1";1;TRUE;FALSE;NA;NA;"Quito"
"374";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 17:21:11;FALSE;NA;"886274458155184128";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"DisenosLeo";16;TRUE;FALSE;NA;NA;""
"375";"@LoroHomero @AsambleaEcuador Semanas atrás lo dijo en la <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB>, no recibir el <ed><U+00A0><U+00BD><ed><U+00B3><U+00B1>; pero si los otros no reciben, hay si e… https://t.co/yPmkUELYDK";FALSE;0;"LoroHomero";2017-07-15 16:52:48;TRUE;"886257135297998848";"886267313623887872";"267271723";"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>";"arcentalesmanu";1;FALSE;FALSE;NA;NA;"Quito"
"376";"@CanelaRadioEc quiero una entrada para rl circo";FALSE;0;"CanelaRadioEc";2017-07-15 16:31:41;FALSE;NA;"886262001240084484";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>";"kristina_chilan";0;FALSE;FALSE;NA;NA;""
"377";"@CanelaRadioEc entradas para el circo xfa hermanos gasca@CanelaRadioEc  quiero ser ganadora";FALSE;0;"CanelaRadioEc";2017-07-15 16:27:55;FALSE;NA;"886261052719190017";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"paola30793194";0;FALSE;FALSE;NA;NA;""
"378";"@CanelaRadioEc quiero entrada para hermanos fuentes gasca@CanelaRadioEc circo para mi bebe";FALSE;0;"CanelaRadioEc";2017-07-15 16:27:19;FALSE;NA;"886260903351644160";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"paola30793194";0;FALSE;FALSE;NA;NA;""
"379";"Entradas circo gasca@CanelaRadioEc";FALSE;0;NA;2017-07-15 16:21:22;FALSE;NA;"886259405779382272";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"paola30793194";0;FALSE;FALSE;NA;NA;""
"380";"@CanelaRadioEc yo quiero la entrada al circo gracias";FALSE;0;"CanelaRadioEc";2017-07-15 16:19:40;FALSE;NA;"886258974915530752";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"Chiquiisabel";0;FALSE;FALSE;NA;NA;"guayaquil"
"381";"@canelaradioec yo quierooo :) circo";FALSE;0;"CanelaRadioEc";2017-07-15 16:15:55;FALSE;NA;"886258031050334210";"2411790656";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"soniafiallosh";0;FALSE;FALSE;NA;NA;"ÜT: -2.23961,-79.88909"
"382";"Este 10 de agosto únete a este FAN ACTION 
#DaddyEnQuito
@DYARMY_EQUADOR
@CanelaRadioEc 
@daddy_yankee https://t.co/qs0Wwd0oCv";FALSE;0;NA;2017-07-15 15:18:26;FALSE;NA;"886243565843689473";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"kev_church";1;FALSE;FALSE;NA;NA;""
"383";"RT @DYARMY_EQUADOR: No puedes perderte el mejor show libra x libra 
@daddy_yankee este 10 de Agosto y únete al FAN ACTION del DYarmyEQuador…";FALSE;0;NA;2017-07-15 15:16:41;FALSE;NA;"886243126561714176";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"kev_church";3;TRUE;FALSE;NA;NA;""
"384";"RT @Radiaciont: @equilivremusic vinieron a pagar la cangrejada y a presentar su nuevo tema #2am 
@CanelaRadioEc";FALSE;0;NA;2017-07-15 14:01:37;FALSE;NA;"886224233243791360";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Jose_avila86";2;TRUE;FALSE;NA;NA;"Carmen Manabi Ecuador"
"385";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 12:29:15;FALSE;NA;"886200990256566273";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"dizzyfredizzy";16;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"386";"RT @Radiaciont: @RWilliamsMusica presenta #tiempodevolver creando consciencia en familia @CanelaRadioEc";FALSE;0;NA;2017-07-15 12:19:48;FALSE;NA;"886198613050884096";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"dlocurasoficial";2;TRUE;FALSE;NA;NA;""
"387";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 11:57:06;FALSE;NA;"886192897485352965";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ramiro_gomezn";16;TRUE;FALSE;NA;NA;"Quito- Ecuador"
"388";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 03:38:36;FALSE;NA;"886067448826523648";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"SOASTIBROTHERS";16;TRUE;FALSE;NA;NA;" Quito, Lima, USA "
"389";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 03:28:45;FALSE;NA;"886064966947700737";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"vargasLDUquito";16;TRUE;FALSE;NA;NA;"Ecuador"
"390";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 03:21:53;FALSE;NA;"886063241394356225";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jaabansu";16;TRUE;FALSE;NA;NA;"Quito"
"391";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 03:12:35;FALSE;NA;"886060902277144576";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Klber12";16;TRUE;FALSE;NA;NA;""
"392";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 03:08:24;FALSE;NA;"886059848663793664";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PATODIAZGUEVARA";16;TRUE;FALSE;NA;NA;"QUITO ECUADOR"
"393";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/lYJ6idsLgm";FALSE;0;NA;2017-07-15 02:52:34;FALSE;NA;"886055863315726336";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PROAOMONICA";3;TRUE;FALSE;NA;NA;""
"394";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/m39zVPrfDi";FALSE;0;NA;2017-07-15 02:48:51;FALSE;NA;"886054926945837057";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PROAOMONICA";3;TRUE;FALSE;NA;NA;""
"395";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/VJW2rpHEP9";FALSE;0;NA;2017-07-15 02:48:14;FALSE;NA;"886054771077107712";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PROAOMONICA";2;TRUE;FALSE;NA;NA;""
"396";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/6mcA5bRIh8";FALSE;0;NA;2017-07-15 02:47:01;FALSE;NA;"886054465371066368";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PROAOMONICA";2;TRUE;FALSE;NA;NA;""
"397";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/gbawWAXLkp";FALSE;0;NA;2017-07-15 02:46:09;FALSE;NA;"886054248345206784";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PROAOMONICA";5;TRUE;FALSE;NA;NA;""
"398";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/X80Fz9ssy6";FALSE;0;NA;2017-07-15 02:45:25;FALSE;NA;"886054063506427909";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PROAOMONICA";7;TRUE;FALSE;NA;NA;""
"399";"RT @dulceanahi_1490: @Radiaciont@CanelaRadioEc @LoroHomero @lrivadeneiras @PATODIAZGUEVARA @PasanteCanela  por favor ayúdenos compartiendo…";FALSE;0;NA;2017-07-15 02:01:29;FALSE;NA;"886043008331902976";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EdgarGuaman9";31;TRUE;FALSE;NA;NA;"Ecuador"
"400";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-15 02:00:27;FALSE;NA;"886042749300035585";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jesus77r";16;TRUE;FALSE;NA;NA;" QUITO"
"401";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/67LHSu4wDX";FALSE;0;NA;2017-07-15 01:57:53;FALSE;NA;"886042101741473793";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"srael_pandi";1;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"402";"@Radiaciont @LoroHomero @CanelaRadioEc ..ojala todos actuaran de la misma manera, pero es dificil; porque, algunos… https://t.co/egCp4ogaWf";FALSE;0;"Radiaciont";2017-07-15 01:28:30;TRUE;"885987263443808256";"886034707833552897";"2673955172";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"aurelio_quito";0;FALSE;FALSE;NA;NA;""
"403";"@Radiaciont @LoroHomero @CanelaRadioEc Lo felicito por su buen gesto, en no aceptar el celular, que no era necesari… https://t.co/4rC5fueBcY";FALSE;1;"Radiaciont";2017-07-15 01:18:33;TRUE;"885987263443808256";"886032204698202112";"2673955172";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"aurelio_quito";0;FALSE;FALSE;NA;NA;""
"404";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/tusK14Eg1V";FALSE;0;NA;2017-07-15 01:15:07;FALSE;NA;"886031340252131328";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"alexhq2012";2;TRUE;FALSE;NA;NA;""
"405";"@CanelaRadioEc ERICK AGUAS PAUL MAIGUA
CEDULA : 1750479220";FALSE;0;"CanelaRadioEc";2017-07-15 00:53:56;FALSE;"885885675266084865";"886026005810491396";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"ERICKDANNYY";0;FALSE;FALSE;NA;NA;"Ecuador"
"406";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/X80Fz9ssy6";FALSE;0;NA;2017-07-14 23:31:08;FALSE;NA;"886005172572479488";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"luchoelchelo";7;TRUE;FALSE;NA;NA;""
"407";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/X80Fz9ssy6";FALSE;0;NA;2017-07-14 23:25:04;FALSE;NA;"886003643924844544";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"emanzano1974";7;TRUE;FALSE;NA;NA;""
"408";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/gbawWAXLkp";FALSE;0;NA;2017-07-14 23:24:07;FALSE;NA;"886003403326980098";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"emanzano1974";5;TRUE;FALSE;NA;NA;""
"409";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/OD3aWOWg21";FALSE;0;NA;2017-07-14 23:18:49;FALSE;NA;"886002069622095872";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"PacSgD3gsGvyKIG";5;TRUE;FALSE;NA;NA;""
"410";"RT @dulceanahi_1490: @Radiaciont@CanelaRadioEc @LoroHomero @lrivadeneiras @PATODIAZGUEVARA @PasanteCanela  por favor ayúdenos compartiendo…";FALSE;0;NA;2017-07-14 23:15:59;FALSE;NA;"886001356494032900";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"lrivadeneiras";31;TRUE;FALSE;NA;NA;"Quito"
"411";"@Radiaciont @CanelaRadioEc Mi preciosa ale solo paseando yo pense que el asambleista era el loro homero y no tu ale… https://t.co/J8KiZ3Czrx";FALSE;0;"Radiaciont";2017-07-14 23:07:32;TRUE;"885987263443808256";"885999232183828481";"2673955172";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"luisquishpe99";0;FALSE;FALSE;NA;NA;""
"412";"RT @Nanda_DYARMY: No se pueden perder del mejor evento de año @daddy_yankee en Ecuador 
@CanelaRadioEc 
@DYARMY_EQUADOR 
Activate en el con…";FALSE;0;NA;2017-07-14 22:57:27;FALSE;NA;"885996695103967232";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"DYARMY_EQUADOR";1;TRUE;FALSE;NA;NA;"Ecuador"
"413";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/gbawWAXLkp";FALSE;0;NA;2017-07-14 22:45:19;FALSE;NA;"885993638374891520";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"kdiazyepez";5;TRUE;FALSE;NA;NA;"vivo en guayaquil"
"414";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/IYwvuZxG0T";FALSE;0;NA;2017-07-14 22:39:19;FALSE;NA;"885992128958140417";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"alexfernandez66";1;TRUE;FALSE;NA;NA;"Quito - Ecuador"
"415";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/hxvrfQADjH";FALSE;0;NA;2017-07-14 22:39:07;FALSE;NA;"885992079557627905";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"alexfernandez66";1;TRUE;FALSE;NA;NA;"Quito - Ecuador"
"416";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/KXZcOLDhKR";FALSE;0;NA;2017-07-14 22:38:52;FALSE;NA;"885992016915697665";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"alexfernandez66";1;TRUE;FALSE;NA;NA;"Quito - Ecuador"
"417";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/X80Fz9ssy6";FALSE;0;NA;2017-07-14 22:38:37;FALSE;NA;"885991953581711360";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"alexfernandez66";7;TRUE;FALSE;NA;NA;"Quito - Ecuador"
"418";"RT @Radiaciont: Saludos amigo! 
@CanelaRadioEc https://t.co/BKGNXP54Aj";FALSE;0;NA;2017-07-14 22:33:42;FALSE;NA;"885990716530413568";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";3;TRUE;FALSE;NA;NA;""
"419";"RT @Radiaciont: Saludos amigo! 
@CanelaRadioEc https://t.co/BKGNXP54Aj";FALSE;0;NA;2017-07-14 22:21:55;FALSE;NA;"885987749567713280";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"LoroHomero";3;TRUE;FALSE;NA;NA;"Quito Ecuador"
"420";"Saludos amigo! 
@CanelaRadioEc https://t.co/BKGNXP54Aj";FALSE;11;NA;2017-07-14 22:19:59;FALSE;NA;"885987263443808256";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Radiaciont";3;FALSE;FALSE;NA;NA;"Quito-Ecuador"
"421";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/gbawWAXLkp";FALSE;0;NA;2017-07-14 22:13:15;FALSE;NA;"885985569792282627";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"WELFORMARTINEZ";5;TRUE;FALSE;NA;NA;""
"422";"RT @Radiaciont: @Deathweiser vienen a promocionar #Prophecy ¡Qué Viva el Rock! \m/
@CanelaRadioEc";FALSE;0;NA;2017-07-14 22:11:55;FALSE;NA;"885985235879460864";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"423";"RT @Radiaciont: @equilivremusic vinieron a pagar la cangrejada y a presentar su nuevo tema #2am 
@CanelaRadioEc";FALSE;0;NA;2017-07-14 22:11:34;FALSE;NA;"885985146675048449";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";2;TRUE;FALSE;NA;NA;""
"424";"RT @AlejaDuqueR: @LoroHomero @CanelaRadioEc 
https://t.co/ZxhJnio0Qj";FALSE;0;NA;2017-07-14 22:10:49;FALSE;NA;"885984957683953665";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"diegolopez0501";16;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"425";"RT @LosJosemas: Vota por el #QuéAsco de la semana <ed><U+00A0><U+00BE><ed><U+00B4><U+00A2> y no te ganes ningún premio <ed><U+00A0><U+00BE><ed><U+00B5><U+0087> @CanelaRadioEc &lt;&lt;&lt;nominados por el público&gt;&gt;&gt;";FALSE;0;NA;2017-07-14 22:10:41;FALSE;NA;"885984925291294720";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"WELFORMARTINEZ";10;TRUE;FALSE;NA;NA;""
"426";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/X80Fz9ssy6";FALSE;0;NA;2017-07-14 22:01:51;FALSE;NA;"885982700376641538";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"chetu1974";7;TRUE;FALSE;NA;NA;""
"427";"@CanelaRadioEc #DaddyEnQuito Con mi hermana queremos ir <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B2><U+0094>";FALSE;0;"CanelaRadioEc";2017-07-14 21:57:51;FALSE;NA;"885981692971843584";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"gisse_stefania1";0;FALSE;FALSE;NA;NA;"Quito, Ecuador"
"428";"@Deathweiser vienen a promocionar #Prophecy ¡Qué Viva el Rock! \m/
@CanelaRadioEc";FALSE;0;"Deathweiser";2017-07-14 21:55:55;FALSE;NA;"885981209544859653";"842268149051469824";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Radiaciont";1;FALSE;FALSE;NA;NA;"Quito-Ecuador"
"429";"@equilivremusic vinieron a pagar la cangrejada y a presentar su nuevo tema #2am 
@CanelaRadioEc";FALSE;3;"equilivremusic";2017-07-14 21:53:16;FALSE;NA;"885980541102804992";"2901067344";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Radiaciont";2;FALSE;FALSE;NA;NA;"Quito-Ecuador"
