"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @EdelmarYepez: #DymfcEnCanela 
Tamo' en vivooooo <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> @DYMFC_ECUADOR @CanelaRadioEc",FALSE,0,NA,2017-07-27 00:46:45,FALSE,NA,"890372855749369856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: El @DYMFC_ECUADOR <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> en @CanelaRadioEc #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> @daddy_yankee el especial https:/…",FALSE,0,NA,2017-07-27 00:46:35,FALSE,NA,"890372812707434496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>",FALSE,0,NA,2017-07-27 00:46:33,FALSE,NA,"890372802997628928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @YliVasquez_DY: Los cangris representando a todo el @DYMFC_ECUADOR #DymfcEnCanela en @CanelaRadioEc https://t.co/cJm0QwkeJF",FALSE,0,NA,2017-07-27 00:46:26,FALSE,NA,"890372775923372032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @ZJuliete: @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Vamos por el meet? @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>",FALSE,0,NA,2017-07-27 00:46:24,FALSE,NA,"890372766217666560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @ZJuliete: @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Los mejores están con los mejores <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> @CanelaRadioEc gracias por la entrevista al…",FALSE,0,NA,2017-07-27 00:46:22,FALSE,NA,"890372756579246080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @YliVasquez_DY: Tamo' en vivo <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> y nosotros si que estamos en vivo jaja @DYMFC_ECUADOR bien activos en este especial @CanelaRadioEc #Dym…",FALSE,0,NA,2017-07-27 00:46:19,FALSE,NA,"890372746923921408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",3,TRUE,FALSE,NA,NA
"RT @YliVasquez_DY: @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Se viene agosto y los cangris lo saben <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> eso es bien reaDYs todo el @DYMFC…",FALSE,0,NA,2017-07-27 00:46:17,FALSE,NA,"890372736144596993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @YliVasquez_DY: @DYMFC_ECUADOR @CanelaRadioEc Siii <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> muchas gracias @CanelaRadioEc son los mejores! 

#DymfcEnCanela",FALSE,0,NA,2017-07-27 00:46:15,FALSE,NA,"890372727231709184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: Especial de @daddy_yankee en @CanelaRadioEc  el @DYMFC_ECUADOR está presente #DymfcEnCanela",FALSE,0,NA,2017-07-27 00:46:13,FALSE,NA,"890372719820382209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Nicole_DYmfcEcu: Estamos activo<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> 
Parte del @DYMFC_ECUADOR en las instalaciones de @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #DYmfcEnCanela 
@daddy_yankee el me…",FALSE,0,NA,2017-07-27 00:46:09,FALSE,NA,"890372705291292674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: El @DYMFC_ECUADOR presente en @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> #DymfcEnCanela  @daddy_yankee https://t.co/HgJfkOown8",FALSE,0,NA,2017-07-27 00:46:06,FALSE,NA,"890372692938981376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Nicole_DYmfcEcu: Muchas gracias @CanelaRadioEc 
#DYmfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> 
@DYMFC_ECUADOR @daddy_yankee <ed><U+00A0><U+00BD><ed><U+00B2><U+009C> https://t.co/cN7xPUtVxu",FALSE,0,NA,2017-07-27 00:46:02,FALSE,NA,"890372673771122689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @DYMFC_ECUADOR: Parte de nuestra sede en Quito disfrutando del especial en @CanelaRadioEc Tamo' Activos <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+008E> @daddy_yankee Agosto es el me…",FALSE,0,NA,2017-07-27 00:45:59,FALSE,NA,"890372661402099712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",9,TRUE,FALSE,NA,NA
"RT @YliVasquez_DY: Los cangris!  <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> que belleza! 
#DymfcEnCanela especial en honor al bosd @daddy_yankee @DYMFC_ECUADOR @CanelaRadioEc https…",FALSE,0,NA,2017-07-27 00:45:56,FALSE,NA,"890372648605278208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: @DYMFC_ECUADOR @CanelaRadioEc #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> @daddy_yankee",FALSE,0,NA,2017-07-27 00:45:53,FALSE,NA,"890372637918146560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: El @DYMFC_ECUADOR en @CanelaRadioEc #DymfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> @daddy_yankee https://t.co/QpJVqrIRrX",FALSE,0,NA,2017-07-27 00:45:51,FALSE,NA,"890372628313235458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @YliVasquez_DY: Parte del @DYMFC_ECUADOR visitando a @CanelaRadioEc 
Gracias! <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>
#DymfcEnCanela https://t.co/SObMOTZR6b",FALSE,0,NA,2017-07-27 00:45:47,FALSE,NA,"890372612894994434",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Pedroo_amr: El Maximo Lider! @daddy_yankee en @CanelaRadioEc  #DymfcEnCanela @DYMFC_ECUADOR https://t.co/3knSLclZhG",FALSE,0,NA,2017-07-27 00:45:03,FALSE,NA,"890372428127494144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: @CanelaRadioEc los mejores éxitos @daddy_yankee #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela  @DYMFC_ECUADOR",FALSE,0,NA,2017-07-27 00:42:14,FALSE,NA,"890371717071347712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: @CanelaRadioEc <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> @daddy_yankee #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> @DYMFC_ECU…",FALSE,0,NA,2017-07-27 00:42:11,FALSE,NA,"890371707256614914",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @DYMFC_ECUADOR: Parte del DYMFC ECUADOR  en @CanelaRadioEc gracias por el apoyo<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> 
#DYmfcEnCanela  @daddy_yankee https://t.co/qKlskXu8Od",FALSE,0,NA,2017-07-27 00:42:06,FALSE,NA,"890371685781778432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",3,TRUE,FALSE,NA,NA
"RT @Miguel_DymfcEcu: Solo buena música en @CanelaRadioEc #DymfcEnCanela @DYMFC_ECUADOR el especial",FALSE,0,NA,2017-07-27 00:42:04,FALSE,NA,"890371674910191616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",3,TRUE,FALSE,NA,NA
"RT @Jocy_liz: Activate en @CanelaRadioEc en el especial de @daddy_yankee todo el @DYMFC_ECUADOR está ready<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> #DymfcEnCanela",FALSE,0,NA,2017-07-27 00:42:01,FALSE,NA,"890371662587318273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @zullyhuacon: #DymfcEnCanela
#DymfcEnCanela
#DymfcEnCanela @CanelaRadioEc la mejor música hoy el especial de @daddy_yankee el Jefe
@DYMF…",FALSE,0,NA,2017-07-27 00:41:58,FALSE,NA,"890371651703099392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @ZJuliete: Que se repita la ocasión @CanelaRadioEc #DYmfcEnCanela una vez más @DYMFC_ECUADOR @daddy_yankee",FALSE,0,NA,2017-07-27 00:41:55,FALSE,NA,"890371638495244288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"RT @Miguel_DymfcEcu: #DymfcEnCanela
#DymfcEnCanela
#DymfcEnCanela
@DYMFC_ECUADOR en @CanelaRadioEc",FALSE,0,NA,2017-07-27 00:41:53,FALSE,NA,"890371629473300480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","julio_yankee14",2,TRUE,FALSE,NA,NA
"Tipico de todas las mujeres. y no solo en redes sociales, sino en todos los ambitos de la vida https://t.co/HhjSMFjnBF",FALSE,0,NA,2017-07-27 00:41:26,FALSE,NA,"890371516088680449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manukin_25",0,FALSE,FALSE,NA,NA
"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/99CTawiDiq",FALSE,0,NA,2017-07-27 00:40:52,FALSE,NA,"890371373188755457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manukin_25",2,TRUE,FALSE,NA,NA
"RT @lidia_yankee: Parte del mejor combo @DYMFC_ECUADOR en @CanelaRadioEc  #DymfcEnCanela https://t.co/xfcXXnEjiN",FALSE,0,NA,2017-07-27 00:39:29,FALSE,NA,"890371023945773056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CanelaRadioEc",4,TRUE,FALSE,NA,NA
"Jejejajaj. https://t.co/sKa6ACizEE",FALSE,0,NA,2017-07-26 23:54:08,FALSE,NA,"890359613790593025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulHelou",0,FALSE,FALSE,NA,NA
"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/DpknWWa3C0",FALSE,0,NA,2017-07-26 23:53:16,FALSE,NA,"890359396810846208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulHelou",2,TRUE,FALSE,NA,NA
"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/ZY8DEEba5y",FALSE,0,NA,2017-07-26 23:53:13,FALSE,NA,"890359383338733569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulHelou",4,TRUE,FALSE,NA,NA
"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/2pLtTglUlg",FALSE,0,NA,2017-07-26 23:53:10,FALSE,NA,"890359368562159616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulHelou",4,TRUE,FALSE,NA,NA
"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/2pLtTglUlg",FALSE,0,NA,2017-07-26 23:45:27,FALSE,NA,"890357426444271617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emanzano1974",4,TRUE,FALSE,NA,NA
"RT @EdelmarYepez: @zullyhuacon @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Las mejores canciones de @daddy_yankee! @CanelaRadioEc @DYMFC_EC…",FALSE,0,NA,2017-07-26 23:44:11,FALSE,NA,"890357108385996800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zullyhuacon",3,TRUE,FALSE,NA,NA
"@Jocy_liz @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee #tamoactivo 24/7 pendiente a @daddy_yankee @CanelaRadioEc… https://t.co/rQ806gpRVO",FALSE,1,"Jocy_liz",2017-07-26 23:33:04,TRUE,"890347893462360065","890354311691108352","1674282925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZJuliete",1,FALSE,FALSE,NA,NA
"RT @EdelmarYepez: @zullyhuacon @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Las mejores canciones de @daddy_yankee! @CanelaRadioEc @DYMFC_EC…",FALSE,0,NA,2017-07-26 23:30:33,FALSE,NA,"890353679433424896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",3,TRUE,FALSE,NA,NA
"RT @EdelmarYepez: @Jocy_liz @CanelaRadioEc muchos éxitos! 
@DYMFC_ECUADOR #DymfcEnCanela",FALSE,0,NA,2017-07-26 23:30:32,FALSE,NA,"890353673917927426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",3,TRUE,FALSE,NA,NA
"RT @EdelmarYepez: @DYMFC_ECUADOR @CanelaRadioEc Gracias @CanelaRadioEc! #DymfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
@DYMFC_ECUADOR",FALSE,0,NA,2017-07-26 23:30:30,FALSE,NA,"890353663750930432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",1,TRUE,FALSE,NA,NA
"RT @EdelmarYepez: @Pedroo_amr @DYMFC_ECUADOR @daddy_yankee @CanelaRadioEc The Big Boss @daddy_yankee 
@DYMFC_ECUADOR @CanelaRadioEc 
#Dymfc…",FALSE,0,NA,2017-07-26 23:30:28,FALSE,NA,"890353655492337669",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",2,TRUE,FALSE,NA,NA
"RT @ZJuliete: Hoy fue la entrevista de nuestro @DYMFC_ECUADOR en @CanelaRadioEc #DYmfcEnCanela #dyenecuador @daddy_yankee https://t.co/Wd4i…",FALSE,0,NA,2017-07-26 23:30:22,FALSE,NA,"890353633333833728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",2,TRUE,FALSE,NA,NA
"RT @ZJuliete: Parte de nuestro combo @DYMFC_ECUADOR en @CanelaRadioEc #DYmfcEnCanela #dyenecuador @daddy_yankee https://t.co/EJ3KePw800",FALSE,0,NA,2017-07-26 23:30:19,FALSE,NA,"890353617470992384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",2,TRUE,FALSE,NA,NA
"RT @ZJuliete: @Jocy_liz @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Gracias @CanelaRadioEc x la atención brindada a parte de nuestro  @DYMF…",FALSE,0,NA,2017-07-26 23:30:09,FALSE,NA,"890353575985111048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",3,TRUE,FALSE,NA,NA
"RT @YliVasquez_DY: A 16 dias de verte @daddy_yankee este especial en @CanelaRadioEc nos pone mas activos @DYMFC_ECUADOR #DymfcEnCanela",FALSE,0,NA,2017-07-26 23:30:04,FALSE,NA,"890353555525206016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",2,TRUE,FALSE,NA,NA
"RT @ZJuliete: EPAAAA @CanelaRadioEc gracias por  recibir a nuestro @DYMFC_ECUADOR con mucho cariño. Salud y Vida!! @daddy_yankee https://t.…",FALSE,0,NA,2017-07-26 23:29:57,FALSE,NA,"890353528807587840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",2,TRUE,FALSE,NA,NA
"RT @lidia_yankee: Parte del mejor combo @DYMFC_ECUADOR en @CanelaRadioEc  #DymfcEnCanela https://t.co/xfcXXnEjiN",FALSE,0,NA,2017-07-26 23:29:55,FALSE,NA,"890353516954497024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",4,TRUE,FALSE,NA,NA
"RT @lidia_yankee: #DymfcEnCanela
#DymfcEnCanela
@DYMFC_ECUADOR  @CanelaRadioEc",FALSE,0,NA,2017-07-26 23:29:51,FALSE,NA,"890353501829836809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYMFC_ECUADOR",2,TRUE,FALSE,NA,NA
"RT @Jocy_liz: @CanelaRadioEc gracias @DYMFC_ECUADOR Quito #DymfcEnCanela #DymfcEnCanela #DymfcEnCanela @daddy_yankee https://t.co/61S59aGXWm",FALSE,0,NA,2017-07-26 23:25:47,FALSE,NA,"890352476842586116",NA,"<a href=""http://wuxi.cuxibamba.com"" rel=""nofollow"">wuxi-speaker</a>","SFQuito",3,TRUE,FALSE,NA,NA
"@zullyhuacon @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Las mejores canciones de @daddy_yankee! @CanelaRadioEc… https://t.co/C8ZpMIFKCQ",FALSE,2,"zullyhuacon",2017-07-26 23:19:27,TRUE,"890341980571668480","890350884647038977","239150880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdelmarYepez",3,FALSE,FALSE,NA,NA
"@Jocy_liz @CanelaRadioEc muchos éxitos! 
@DYMFC_ECUADOR #DymfcEnCanela",FALSE,1,"Jocy_liz",2017-07-26 23:17:46,FALSE,"890343179899334656","890350461366267904","1674282925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdelmarYepez",3,FALSE,FALSE,NA,NA
"@DYMFC_ECUADOR @CanelaRadioEc Gracias @CanelaRadioEc! #DymfcEnCanela <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
@DYMFC_ECUADOR",FALSE,2,"DYMFC_ECUADOR",2017-07-26 23:16:46,FALSE,"890344076427628544","890350209473150976","61339473","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdelmarYepez",1,FALSE,FALSE,NA,NA
"@Pedroo_amr @DYMFC_ECUADOR @daddy_yankee @CanelaRadioEc The Big Boss @daddy_yankee 
@DYMFC_ECUADOR @CanelaRadioEc 
#DymfcEnCanela",FALSE,1,"Pedroo_amr",2017-07-26 23:15:40,FALSE,"890344247186124802","890349931634020352","111787905","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdelmarYepez",2,FALSE,FALSE,NA,NA
"Parte de nuestro combo @DYMFC_ECUADOR en @CanelaRadioEc #DYmfcEnCanela #dyenecuador @daddy_yankee https://t.co/EJ3KePw800",FALSE,2,NA,2017-07-26 23:14:34,FALSE,NA,"890349654403055618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZJuliete",2,FALSE,FALSE,NA,NA
"Hoy fue la entrevista de nuestro @DYMFC_ECUADOR en @CanelaRadioEc #DYmfcEnCanela #dyenecuador @daddy_yankee https://t.co/Wd4ii0d8Or",FALSE,2,NA,2017-07-26 23:12:45,FALSE,NA,"890349198125780993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZJuliete",2,FALSE,FALSE,NA,NA
"RT @DYMFC_ECUADOR: Parte del DYMFC ECUADOR  en @CanelaRadioEc gracias por el apoyo<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> 
#DYmfcEnCanela  @daddy_yankee https://t.co/qKlskXu8Od",FALSE,0,NA,2017-07-26 23:12:21,FALSE,NA,"890349098255212544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YliVasquez_DY",3,TRUE,FALSE,NA,NA
"#DymfcEnCanela
#DymfcEnCanela
@DYMFC_ECUADOR  @CanelaRadioEc",FALSE,2,NA,2017-07-26 23:11:44,FALSE,NA,"890348942344564737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lidia_yankee",2,FALSE,FALSE,NA,NA
"Parte del mejor combo @DYMFC_ECUADOR en @CanelaRadioEc  #DymfcEnCanela https://t.co/xfcXXnEjiN",FALSE,10,NA,2017-07-26 23:11:20,FALSE,NA,"890348841488330753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lidia_yankee",4,FALSE,FALSE,NA,NA
"EPAAAA @CanelaRadioEc gracias por  recibir a nuestro @DYMFC_ECUADOR con mucho cariño. Salud y Vida!! @daddy_yankee https://t.co/Kw2664gm0L",FALSE,2,NA,2017-07-26 23:11:05,FALSE,NA,"890348778766692352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZJuliete",2,FALSE,FALSE,NA,NA
"RT @Nicole_DYmfcEcu: Sede de Quito en @CanelaRadioEc gracias por todo<ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #DYmfcEnCanela @DYMFC_ECUADOR @daddy_yankee <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+009C> https://t.co/clTlgjej…",FALSE,0,NA,2017-07-26 23:10:43,FALSE,NA,"890348688010350592",NA,"<a href=""http://wuxi.cuxibamba.com"" rel=""nofollow"">wuxi-speaker</a>","SFQuito",4,TRUE,FALSE,NA,NA
"A 16 dias de verte @daddy_yankee este especial en @CanelaRadioEc nos pone mas activos @DYMFC_ECUADOR #DymfcEnCanela",FALSE,1,NA,2017-07-26 23:09:29,FALSE,NA,"890348375547269121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YliVasquez_DY",2,FALSE,FALSE,NA,NA
"@Jocy_liz @DYMFC_ECUADOR @CanelaRadioEc @daddy_yankee Gracias @CanelaRadioEc x la atención brindada a parte de nues… https://t.co/HGhSvOkKNo",FALSE,2,"Jocy_liz",2017-07-26 23:08:41,TRUE,"890347146318426112","890348175290241028","1674282925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZJuliete",3,FALSE,FALSE,NA,NA
